83263

82776

83750
83263
83750
83263
2020-08-29 20:33:10.917274|84237
2020-08-29 20:33:11.438604|83263
2020-08-29 20:33:12.113038|84237
2020-08-29 20:33:12.976966|82776
2020-08-29 20:33:13.861748|84237
2020-08-29 20:33:14.205267|83263
2020-08-29 20:33:15.062455|82776
2020-08-29 20:33:15.425588|83750
2020-08-29 20:33:16.217096|83750
2020-08-29 20:33:16.913413|83750
2020-08-29 20:33:17.319296|83263
2020-08-29 20:33:17.528250|84237
2020-08-29 20:33:17.785792|83263
2020-08-29 20:33:18.324139|83263
2020-08-29 20:33:18.861379|83263
2020-08-29 20:33:19.285660|83263
2020-08-29 20:33:19.658837|82776
2020-08-29 20:33:20.557934|83750
2020-08-29 20:33:20.786582|83263
2020-08-29 20:33:21.744871|84237
2020-08-29 20:33:22.115409|84237
2020-08-29 20:33:22.398060|83263
2020-08-29 20:33:22.622029|84237
2020-08-29 20:33:23.620883|83750
2020-08-29 20:33:23.824806|84724
2020-08-29 20:33:24.485341|83750
2020-08-29 20:33:24.582613|83263
2020-08-29 20:33:25.299686|83750
2020-08-29 20:33:26.021835|82776
2020-08-29 20:33:26.880118|82776
2020-08-29 20:33:27.027527|84237
2020-08-29 20:33:27.169179|84724
2020-08-29 20:33:27.760757|83750
2020-08-29 20:33:28.432393|84237
2020-08-29 20:33:29.107477|84237
2020-08-29 20:33:30.096871|83263
2020-08-29 20:33:30.400866|83750
2020-08-29 20:33:30.526204|83750
2020-08-29 20:33:30.894898|83750
2020-08-29 20:33:31.131616|83750
2020-08-29 20:33:31.236681|83750
2020-08-29 20:33:32.185687|82776
2020-08-29 20:33:32.637732|84237
2020-08-29 20:33:33.618580|83263
2020-08-29 20:33:34.119539|84724
2020-08-29 20:33:34.841917|82776
2020-08-29 20:33:35.323837|83750
2020-08-29 20:33:35.490702|83263
2020-08-29 20:33:36.236714|84237
2020-08-29 20:33:36.932499|83750
2020-08-29 20:33:37.683186|82776
2020-08-29 20:33:38.592162|83263
2020-08-29 20:33:39.585150|83750
2020-08-29 20:33:40.286551|83750
2020-08-29 20:33:40.863060|84237
2020-08-29 20:33:41.528497|83750
2020-08-29 20:33:42.051587|83750
2020-08-29 20:33:42.480343|84724
2020-08-29 20:33:43.398145|82289
2020-08-29 20:33:43.735256|83750
2020-08-29 20:33:44.730395|83263
2020-08-29 20:33:45.323644|82776
2020-08-29 20:33:45.478480|83263
2020-08-29 20:33:45.644725|82776
2020-08-29 20:33:46.642199|83750
2020-08-29 20:33:47.205606|83263
2020-08-29 20:33:47.850848|84237
2020-08-29 20:33:48.431007|83263
2020-08-29 20:33:48.552185|83750
2020-08-29 20:33:49.507155|83750
2020-08-29 20:33:50.044936|83750
2020-08-29 20:33:50.732877|82289
2020-08-29 20:33:50.992647|83263
2020-08-29 20:33:51.747723|82289
2020-08-29 20:33:52.030084|82289
2020-08-29 20:33:52.975722|83750
2020-08-29 20:33:53.292704|83750
2020-08-29 20:33:53.962346|83263
2020-08-29 20:33:54.573386|83263
2020-08-29 20:33:54.661369|84237
2020-08-29 20:33:55.678527|82776
2020-08-29 20:33:56.332162|84237
2020-08-29 20:33:56.650954|82776
2020-08-29 20:33:57.033840|83263
2020-08-29 20:33:57.771905|81802
2020-08-29 20:33:58.377145|82776
2020-08-29 20:33:58.579727|81315
2020-08-29 20:33:58.689357|81802
2020-08-29 20:33:59.638859|83263
2020-08-29 20:34:00.036445|82776
2020-08-29 20:34:00.264026|83263
2020-08-29 20:34:01.157669|82776
2020-08-29 20:34:02.067074|82776
2020-08-29 20:34:02.426091|82289
2020-08-29 20:34:02.623070|81802
2020-08-29 20:34:03.303958|82289
2020-08-29 20:34:04.249891|83263
2020-08-29 20:34:04.666428|82776
2020-08-29 20:34:05.582707|82776
2020-08-29 20:34:06.558299|82776
2020-08-29 20:34:06.863835|83750
2020-08-29 20:34:07.687807|82289
2020-08-29 20:34:08.305529|82776
2020-08-29 20:34:09.101705|84724
2020-08-29 20:34:09.463880|83750
2020-08-29 20:34:10.025704|83263
2020-08-29 20:34:10.983070|81802
2020-08-29 20:34:11.813449|82776
2020-08-29 20:34:12.159989|82776
2020-08-29 20:34:12.956810|82776
2020-08-29 20:34:13.282488|82289
2020-08-29 20:34:13.443038|81802
2020-08-29 20:34:14.066085|82289
2020-08-29 20:34:14.511392|81802
2020-08-29 20:34:14.902254|82289
2020-08-29 20:34:15.913519|82289
2020-08-29 20:34:16.345542|83263
2020-08-29 20:34:16.464345|82776
2020-08-29 20:34:17.301648|82776
2020-08-29 20:34:17.483292|82776
2020-08-29 20:34:18.459932|81315
2020-08-29 20:34:19.441758|83263
2020-08-29 20:34:19.569216|82776
2020-08-29 20:34:19.894602|81802
2020-08-29 20:34:20.207660|81802
2020-08-29 20:34:20.452935|81802
2020-08-29 20:34:20.797121|81315
2020-08-29 20:34:21.222402|82289
2020-08-29 20:34:21.830857|82776
2020-08-29 20:34:22.083485|82776
2020-08-29 20:34:22.976758|83750
2020-08-29 20:34:23.292242|82289
2020-08-29 20:34:23.552792|81802
2020-08-29 20:34:23.635699|82289
2020-08-29 20:34:23.902267|82289
2020-08-29 20:34:24.904962|82289
2020-08-29 20:34:25.316569|81802
2020-08-29 20:34:26.114727|80341
2020-08-29 20:34:26.952842|81315
2020-08-29 20:34:27.926832|80341
2020-08-29 20:34:28.755765|81802
2020-08-29 20:34:29.095526|81315
2020-08-29 20:34:30.060769|80828
2020-08-29 20:34:30.597542|81802
2020-08-29 20:34:30.669862|81802
2020-08-29 20:34:31.392515|82289
2020-08-29 20:34:31.949049|81802
2020-08-29 20:34:32.180635|82776
2020-08-29 20:34:32.918008|83263
2020-08-29 20:34:33.424912|82289
2020-08-29 20:34:34.135324|82776
2020-08-29 20:34:34.484931|83263
2020-08-29 20:34:34.617601|83263
2020-08-29 20:34:35.325585|83750
2020-08-29 20:34:36.345544|83750
2020-08-29 20:34:36.746139|83750
2020-08-29 20:34:37.549450|83750
2020-08-29 20:34:38.235728|83750
2020-08-29 20:34:39.140607|83750
2020-08-29 20:34:39.678787|82776
2020-08-29 20:34:39.801377|84724
2020-08-29 20:34:40.360813|84237
2020-08-29 20:34:41.209943|84237
2020-08-29 20:34:42.084120|83750
2020-08-29 20:34:42.852218|83263
2020-08-29 20:34:43.835821|83750
2020-08-29 20:34:43.937891|84237
2020-08-29 20:34:44.877531|83263
2020-08-29 20:34:45.344428|83750
2020-08-29 20:34:46.165533|83750
2020-08-29 20:34:47.065493|83263
2020-08-29 20:34:47.969875|83750
2020-08-29 20:34:48.641927|83750
2020-08-29 20:34:48.878448|84237
2020-08-29 20:34:49.004759|82776
2020-08-29 20:34:49.278954|83263
2020-08-29 20:34:50.213925|84237
2020-08-29 20:34:50.484189|83750
2020-08-29 20:34:50.821788|82289
2020-08-29 20:34:51.358935|83263
2020-08-29 20:34:52.333685|83750
2020-08-29 20:34:52.911690|83263
2020-08-29 20:34:53.430637|83750
2020-08-29 20:34:53.509723|82776
2020-08-29 20:34:54.512637|83263
2020-08-29 20:34:55.076596|82776
2020-08-29 20:34:55.476461|83263
2020-08-29 20:34:56.332068|83263
2020-08-29 20:34:56.763694|83750
2020-08-29 20:34:57.201330|82776
2020-08-29 20:34:57.795152|83750
2020-08-29 20:34:57.995736|82776
2020-08-29 20:34:58.716321|83750
2020-08-29 20:34:59.334180|83750
2020-08-29 20:35:00.049683|82776
2020-08-29 20:35:00.776625|83263
2020-08-29 20:35:01.198191|82776
2020-08-29 20:35:02.185489|83263
2020-08-29 20:35:02.431871|82776
2020-08-29 20:35:02.948861|82776
2020-08-29 20:35:03.682458|82289
2020-08-29 20:35:04.662763|82289
2020-08-29 20:35:04.941837|82289
2020-08-29 20:35:05.292201|82776
2020-08-29 20:35:05.737598|83263
2020-08-29 20:35:05.823212|83263
2020-08-29 20:35:06.529237|82776
2020-08-29 20:35:06.877547|82776
2020-08-29 20:35:07.245717|83750
2020-08-29 20:35:07.943346|84237
2020-08-29 20:35:08.206697|84237
2020-08-29 20:35:08.630246|82776
2020-08-29 20:35:09.601268|82289
2020-08-29 20:35:09.809738|83263
2020-08-29 20:35:10.096923|83263
2020-08-29 20:35:10.576428|82776
2020-08-29 20:35:11.425662|83750
2020-08-29 20:35:11.553647|83263
2020-08-29 20:35:12.258662|82289
2020-08-29 20:35:13.088679|82289
2020-08-29 20:35:13.790547|82289
2020-08-29 20:35:13.970310|82289
2020-08-29 20:35:14.415526|83263
2020-08-29 20:35:14.674913|82289
2020-08-29 20:35:14.936066|82776
2020-08-29 20:35:15.052322|82776
2020-08-29 20:35:15.602351|81802
2020-08-29 20:35:16.015025|82776
2020-08-29 20:35:16.489581|81315
2020-08-29 20:35:16.896545|81315
2020-08-29 20:35:17.432109|83750
2020-08-29 20:35:18.263526|82289
2020-08-29 20:35:18.373466|83263
2020-08-29 20:35:18.767210|81802
2020-08-29 20:35:19.081899|82289
2020-08-29 20:35:19.299436|82289
2020-08-29 20:39:03.824093|83263
2020-08-29 20:39:04.642053|83263
2020-08-29 20:39:05.238442|83750
2020-08-29 20:39:05.646341|83263
2020-08-29 20:39:06.255932|83750
2020-08-29 20:39:07.171027|82776
2020-08-29 20:39:08.015091|83263
2020-08-29 20:39:08.470641|83750
2020-08-29 20:39:08.964485|83263
2020-08-29 20:39:09.133477|84237
2020-08-29 20:39:09.951005|82776
2020-08-29 20:39:10.086396|83263
2020-08-29 20:39:10.984297|82776
2020-08-29 20:39:11.400485|83750
2020-08-29 20:39:11.566403|83750
2020-08-29 20:39:12.098265|82289
2020-08-29 20:39:12.881288|83263
2020-08-29 20:39:13.221156|82776
2020-08-29 20:39:13.499638|82776
2020-08-29 20:39:13.820299|82776
2020-08-29 20:39:14.041192|84237
2020-08-29 20:39:14.353635|82776
2020-08-29 20:39:14.494584|84237
2020-08-29 20:39:15.305924|83263
2020-08-29 20:39:16.211125|83263
2020-08-29 20:39:16.553780|84237
2020-08-29 20:39:16.629589|83750
2020-08-29 20:39:16.768358|83750
2020-08-29 20:39:17.141133|82776
2020-08-29 20:39:17.288132|84237
2020-08-29 20:39:17.889111|83750
2020-08-29 20:39:18.752346|84724
2020-08-29 20:39:19.767255|82289
2020-08-29 20:39:20.535907|83263
2020-08-29 20:39:21.528630|83263
2020-08-29 20:39:23.081289|82289
2020-08-29 20:39:23.848669|83750
2020-08-29 20:39:24.519841|83263
2020-08-29 20:39:25.325500|82776
2020-08-29 20:39:26.335636|82289
2020-08-29 20:39:26.717264|82776
2020-08-29 20:39:27.099975|83263
2020-08-29 20:39:27.892131|83750
2020-08-29 20:39:28.532050|83263
2020-08-29 20:39:28.888632|83263
2020-08-29 20:39:29.251844|83263
2020-08-29 20:39:29.912250|83750
2020-08-29 20:39:30.887935|84724
2020-08-29 20:39:31.052767|83263
2020-08-29 20:39:31.858715|84237
2020-08-29 20:39:32.646294|83263
2020-08-29 20:39:33.604178|84237
2020-08-29 20:39:33.887924|83263
2020-08-29 20:39:34.608644|83263
2020-08-29 20:39:35.154025|83263
2020-08-29 20:39:35.420691|82776
2020-08-29 20:39:36.105324|82776
2020-08-29 20:39:36.353720|84237
2020-08-29 20:39:37.276376|83750
2020-08-29 20:39:37.501153|82776
2020-08-29 20:39:38.032569|83750
2020-08-29 20:39:38.748332|83263
2020-08-29 20:39:38.936134|83750
2020-08-29 20:39:39.266835|83750
2020-08-29 20:39:40.251405|83263
2020-08-29 20:39:40.672657|82776
2020-08-29 20:39:40.871285|83263
2020-08-29 20:39:41.353745|84237
2020-08-29 20:39:41.450689|83750
2020-08-29 20:39:41.525028|82776
2020-08-29 20:39:42.196853|82289
2020-08-29 20:39:42.654720|83750
2020-08-29 20:39:43.360618|83750
2020-08-29 20:39:43.637111|83750
2020-08-29 20:39:43.815408|83263
2020-08-29 20:39:44.294546|83750
2020-08-29 20:39:44.806824|82289
2020-08-29 20:39:45.808197|83263
2020-08-29 20:39:46.091615|83750
2020-08-29 20:39:47.089876|83263
2020-08-29 20:39:48.058411|82289
2020-08-29 20:39:48.551579|82289
2020-08-29 20:39:48.908188|82776
2020-08-29 20:39:49.602356|82776
2020-08-29 20:39:50.311691|83750
2020-08-29 20:39:51.082989|84237
2020-08-29 20:39:51.410056|83750
2020-08-29 20:39:52.160389|82776
2020-08-29 20:39:52.441581|83263
2020-08-29 20:39:53.054837|82776
2020-08-29 20:39:53.463379|83750
2020-08-29 20:39:53.976367|83263
2020-08-29 20:39:54.838659|84724
2020-08-29 20:39:55.099522|84237
2020-08-29 20:39:55.750338|84237
2020-08-29 20:39:55.925692|82776
2020-08-29 20:39:56.614143|81802
2020-08-29 20:39:57.108657|84237
2020-08-29 20:39:57.198663|83750
2020-08-29 20:39:58.173563|83263
2020-08-29 20:39:58.928676|84237
2020-08-29 20:39:59.100980|83263
2020-08-29 20:39:59.489918|82776
2020-08-29 20:40:00.452012|81802
2020-08-29 20:40:01.378721|83750
2020-08-29 20:40:02.145065|82776
2020-08-29 20:40:02.953485|83750
2020-08-29 20:40:03.954139|83263
2020-08-29 20:40:04.920600|83263
2020-08-29 20:40:05.353817|84237
2020-08-29 20:40:05.939417|82776
2020-08-29 20:40:06.117624|83263
2020-08-29 20:40:06.387288|83263
2020-08-29 20:40:06.453803|83263
2020-08-29 20:40:07.029603|82776
2020-08-29 20:40:07.265664|83263
2020-08-29 20:40:07.580661|83750
2020-08-29 20:40:08.394790|83750
2020-08-29 20:40:08.586354|83750
2020-08-29 20:40:09.399780|83750
2020-08-29 20:40:09.491108|83263
2020-08-29 20:40:10.250959|83263
2020-08-29 20:40:10.603929|83263
2020-08-29 20:40:10.782541|83263
2020-08-29 20:40:10.871457|83263
2020-08-29 20:40:11.505977|84237
2020-08-29 20:40:11.912406|84237
2020-08-29 20:40:12.572112|83263
2020-08-29 20:40:13.276005|82776
2020-08-29 20:40:13.942004|83263
2020-08-29 20:40:14.545045|82776
2020-08-29 20:40:15.543934|83263
2020-08-29 20:40:15.610040|83263
2020-08-29 20:40:16.407578|83263
2020-08-29 20:40:17.128735|83263
2020-08-29 20:40:18.103274|83750
2020-08-29 20:40:18.661566|82776
2020-08-29 20:40:18.787486|84724
2020-08-29 20:40:19.406377|83750
2020-08-29 20:40:19.699975|83263
2020-08-29 20:40:20.678393|84237
2020-08-29 20:40:21.068880|83750
2020-08-29 20:40:21.328682|84724
2020-08-29 20:40:21.440663|83263
2020-08-29 20:40:22.284560|83263
2020-08-29 20:40:22.953923|83263
2020-08-29 20:40:23.363099|83263
2020-08-29 20:40:24.026745|84724
2020-08-29 20:40:24.298513|83750
2020-08-29 20:40:24.433169|83750
2020-08-29 20:40:24.818672|84724
2020-08-29 20:40:25.478295|85211
2020-08-29 20:40:25.773143|84724
2020-08-29 20:40:26.045216|83750
2020-08-29 20:40:26.200879|83263
2020-08-29 20:40:26.893021|84237
2020-08-29 20:40:27.855287|84237
2020-08-29 20:40:28.545953|83750
2020-08-29 20:40:28.812879|84237
2020-08-29 20:40:29.548641|84237
2020-08-29 20:40:29.697137|84237
2020-08-29 20:40:29.858397|83750
2020-08-29 20:40:30.108710|83263
2020-08-29 20:40:30.383487|84724
2020-08-29 20:40:30.928475|83750
2020-08-29 20:40:31.817308|83750
2020-08-29 20:40:32.814194|84724
2020-08-29 20:40:33.321283|83750
2020-08-29 20:40:33.663861|84724
2020-08-29 20:40:34.690015|83263
2020-08-29 20:40:35.640309|83263
2020-08-29 20:40:35.957195|84237
2020-08-29 20:40:36.938676|83750
2020-08-29 20:40:37.379988|84237
2020-08-29 20:40:37.497656|83750
2020-08-29 20:40:38.079020|84724
2020-08-29 20:40:38.206631|83750
2020-08-29 20:40:39.237907|84237
2020-08-29 20:40:39.735609|83263
2020-08-29 20:40:39.925225|84237
2020-08-29 20:40:40.117263|84237
2020-08-29 20:40:40.268286|84724
2020-08-29 20:40:40.388845|83263
2020-08-29 20:40:40.538816|83750
2020-08-29 20:40:41.438517|84237
2020-08-29 20:40:42.013038|83263
2020-08-29 20:40:42.918622|83750
2020-08-29 20:40:43.858364|85211
2020-08-29 20:40:44.058769|83263
2020-08-29 20:40:44.828841|83750
2020-08-29 20:40:45.073918|84724
2020-08-29 20:40:45.798601|84724
2020-08-29 20:40:46.488443|84724
2020-08-29 20:40:47.468769|83750
2020-08-29 20:40:47.711595|83750
2020-08-29 20:40:48.659325|84237
2020-08-29 20:40:49.216564|84724
2020-08-29 20:40:49.539338|83750
2020-08-29 20:40:49.908605|82289
2020-08-29 20:40:50.008516|84237
2020-08-29 20:40:50.471917|83750
2020-08-29 20:40:50.982779|83750
2020-08-29 20:40:51.246521|84237
2020-08-29 20:40:51.738573|83750
2020-08-29 20:40:51.858755|84237
2020-08-29 20:40:52.848587|83263
2020-08-29 20:40:53.169775|84237
2020-08-29 20:40:53.288856|83750
2020-08-29 20:40:53.700701|84237
2020-08-29 20:40:54.437224|84724
2020-08-29 20:40:54.670810|84237
2020-08-29 20:40:54.980433|84237
2020-08-29 20:40:55.436047|83263
2020-08-29 20:40:56.186859|84237
2020-08-29 20:40:57.241490|84237
2020-08-29 20:40:57.697523|83750
2020-08-29 20:40:58.552284|84724
2020-08-29 20:40:59.458698|84237
2020-08-29 20:41:00.278554|83750
2020-08-29 20:41:00.557437|83263
2020-08-29 20:41:01.180938|83263
2020-08-29 20:41:01.968865|84237
2020-08-29 20:41:02.698718|84237
2020-08-29 20:41:02.814489|83750
2020-08-29 20:41:03.478719|83263
2020-08-29 20:41:04.483818|83750
2020-08-29 20:41:05.478477|81802
2020-08-29 20:41:06.417879|82776
2020-08-29 20:41:07.189522|82776
2020-08-29 20:41:07.836719|82776
2020-08-29 20:41:07.999191|83750
2020-08-29 20:41:08.735626|82289
2020-08-29 20:41:09.351879|82776
2020-08-29 20:41:10.290276|81802
2020-08-29 20:41:10.644263|83750
2020-08-29 20:41:10.923630|83263
2020-08-29 20:41:11.755691|83750
2020-08-29 20:41:12.542571|81802
2020-08-29 20:41:12.854283|82776
2020-08-29 20:41:12.926081|82289
2020-08-29 20:41:13.859070|82776
2020-08-29 20:41:14.792840|83263
2020-08-29 20:41:15.510351|81802
2020-08-29 20:41:15.767447|82289
2020-08-29 20:41:16.505310|82289
2020-08-29 20:41:17.193585|82289
2020-08-29 20:41:18.059811|80828
2020-08-29 20:41:18.369219|81802
2020-08-29 20:41:18.517972|82289
2020-08-29 20:41:19.338421|81315
2020-08-29 20:41:20.230682|82289
2020-08-29 20:41:21.147114|82776
2020-08-29 20:41:21.713189|81802
2020-08-29 20:41:22.033000|81315
2020-08-29 20:41:22.587474|82289
2020-08-29 20:41:23.481652|81802
2020-08-29 20:41:24.419533|82776
2020-08-29 20:41:25.259352|82776
2020-08-29 20:41:25.753087|82776
2020-08-29 20:41:26.365852|82776
2020-08-29 20:41:26.876258|83263
2020-08-29 20:41:27.121584|83263
2020-08-29 20:41:27.494813|83750
2020-08-29 20:41:28.451301|82776
2020-08-29 20:41:29.089674|83263
2020-08-29 20:41:29.813068|84237
2020-08-29 20:41:30.300654|83263
2020-08-29 20:41:31.182201|81802
2020-08-29 20:41:31.313311|83263
2020-08-29 20:41:31.874501|83263
2020-08-29 20:41:32.292762|82776
2020-08-29 20:41:32.698017|82776
2020-08-29 20:41:33.104454|82289
2020-08-29 20:41:33.375239|82289
2020-08-29 20:41:33.682002|82776
2020-08-29 20:41:34.217237|81802
2020-08-29 20:41:34.935635|81802
2020-08-29 20:41:35.353294|82776
2020-08-29 20:41:35.679380|82289
2020-08-29 20:41:36.298599|83263
2020-08-29 20:41:36.519613|81802
2020-08-29 20:41:37.015406|83263
2020-08-29 20:41:37.281523|83263
2020-08-29 20:41:37.811491|83263
2020-08-29 20:41:37.963546|83750
2020-08-29 20:41:38.393476|82289
2020-08-29 20:41:38.812910|82776
2020-08-29 20:41:39.024925|82776
2020-08-29 20:41:40.032255|82776
2020-08-29 20:41:40.904226|82289
2020-08-29 20:41:41.207187|82776
2020-08-29 20:41:42.011832|82776
2020-08-29 20:41:42.758107|83263
2020-08-29 20:41:43.003015|82776
2020-08-29 20:41:43.192391|83750
2020-08-29 20:41:43.272617|84237
2020-08-29 20:41:43.482441|82776
2020-08-29 20:41:44.222983|82776
2020-08-29 20:41:45.001750|82776
2020-08-29 20:41:45.738257|83263
2020-08-29 20:41:46.667300|82289
2020-08-29 20:41:47.099124|82289
2020-08-29 20:41:47.265029|82776
2020-08-29 20:41:48.160666|82289
2020-08-29 20:41:49.135694|83263
2020-08-29 20:41:49.630086|81802
2020-08-29 20:41:50.627131|83750
2020-08-29 20:41:51.046937|83263
2020-08-29 20:41:51.901761|82289
2020-08-29 20:41:52.698137|83750
2020-08-29 20:41:53.651182|83263
2020-08-29 20:41:53.971658|82776
2020-08-29 20:41:54.513415|83263
2020-08-29 20:41:55.433192|82289
2020-08-29 20:41:55.998329|82289
